,x,y,time,Label
239,1825.5439453125,740.8680419921875,8.428289000177756,2
240,1829.240478515625,743.122802734375,8.458289000205696,2
241,1837.993896484375,747.119140625,8.488626000005752,2
242,1848.8262939453125,750.2374877929688,8.518723000073805,2
243,1860.3485107421875,752.2966918945312,8.54902800009586,2
244,1870.8709716796875,755.6857299804688,8.579144000075758,2
245,1880.7135009765625,758.514892578125,8.609642000170425,2
246,1888.10791015625,760.7473754882812,8.640042999992147,2
247,1896.1846923828125,769.2056884765625,8.670035000192001,2
248,1918.3154296875,826.2744140625,8.699939000187442,2
249,1908.7783203125,1057.3131103515625,9.152843000134451,2
250,1895.4779052734375,1059.795166015625,9.183437000028787,2
251,1885.1376953125,1061.7677001953125,9.213245999999344,2
252,1877.37548828125,1063.51171875,9.243743000086395,2
253,1871.42431640625,1064.8824462890625,9.273656000150368,2
254,1850.263427734375,1066.49755859375,9.304251000052318,2
255,1766.1285400390625,1060.231201171875,9.33405900001526,2
256,1667.111572265625,1050.71337890625,9.36458900012076,2
257,1594.5599365234375,1043.208984375,9.394990000175312,2
258,1548.542236328125,1039.12158203125,9.424982000142336,2
259,1519.73291015625,1037.564697265625,9.455384000204504,2
260,1502.8172607421875,1036.205322265625,9.485375000163913,2
261,1507.1021728515625,1028.5841064453125,9.515775999985635,2
262,1568.8291015625,971.152099609375,9.545837000012398,2
263,1655.96044921875,882.7015380859375,9.576142000034451,2
264,1723.8902587890625,811.4768676757812,9.60613299999386,2
265,1768.337158203125,769.2823486328125,9.636534000048414,2
266,1794.5537109375,746.41064453125,9.666536000091584,2
267,1809.686279296875,734.9302368164062,9.696937000146136,2
268,1816.829833984375,729.713623046875,9.72693800018169,2
269,1820.377685546875,727.2461547851562,9.757321000099182,2
270,1823.725341796875,725.5234375,9.78741900017485,1
271,1826.38330078125,722.6116333007812,9.817916000029072,1
272,1827.1759033203125,721.6741333007812,9.847820000024512,1
273,1827.603515625,721.291748046875,9.87831800011918,1
274,1827.288818359375,720.9463500976562,9.908241000026464,1
275,1827.624267578125,721.3120727539062,9.938738000113515,1
276,1828.322509765625,723.7830810546875,9.968643000116572,1
277,1828.3681640625,727.3585205078125,9.99914100021124,1
278,1828.5980224609375,730.5493774414062,10.02904500020668,1
